Movie_Name,Movie_Rating,Movie_cerificate,Movie_Year,Movie_Runtime,Movie_Cast,Movie_Genre,Movie_Poster,Movie_Des
Spotlight,8.1,A,I 2015,129 min,"Mark Ruffalo, Michael Keaton, Rachel McAdams, Liev Schreiber","Biography, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_UX67_CR0,0,67,98_AL_.jpg","The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core."
Song of the Sea,8.1,PG,2014,93 min,"David Rawle, Brendan Gleeson, Lisa Hannigan, Fionnula Flanagan","Animation, Adventure, Drama            ","https://m.media-amazon.com/images/M/MV5BMTQ2MDMwNjEwNV5BMl5BanBnXkFtZTgwOTkxMzI0MzE@._V1_UY98_CR0,0,67,98_AL_.jpg","Ben, a young Irish boy, and his little sister Saoirse, a girl who can turn into a seal, go on an adventure to free the fairies and save the spirit world."
Kahaani,8.1,UA,2012,122 min,"Vidya Balan, Parambrata Chattopadhyay, Indraneil Sengupta, Nawazuddin Siddiqui","Mystery, Thriller            ","https://m.media-amazon.com/images/M/MV5BMTQ1NDI0NzkyOF5BMl5BanBnXkFtZTcwNzAyNzE2Nw@@._V1_UY98_CR0,0,67,98_AL_.jpg","A pregnant woman's search for her missing husband takes her from London to Kolkata, but everyone she questions denies having ever met him."
Udaan,8.1,UA,2010,134 min,"Rajat Barmecha, Ronit Roy, Manjot Singh, Ram Kapoor",Drama            ,"https://m.media-amazon.com/images/M/MV5BNzgxMzExMzUwNV5BMl5BanBnXkFtZTcwMDc2MjUwNA@@._V1_UY98_CR0,0,67,98_AL_.jpg","Expelled from his school, a 16-year old boy returns home to his abusive and oppressive father."
The Help,8.1,UA,2011,146 min,"Emma Stone, Viola Davis, Octavia Spencer, Bryce Dallas Howard",Drama            ,"https://m.media-amazon.com/images/M/MV5BMTM5OTMyMjIxOV5BMl5BanBnXkFtZTcwNzU4MjIwNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis."
Prisoners,8.1,A,2013,153 min,"Hugh Jackman, Jake Gyllenhaal, Viola Davis, Melissa Leo","Crime, Drama, Mystery            ","https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","When Keller Dover's daughter and her friend go missing, he takes matters into his own hands as the police pursue multiple leads and the pressure mounts."
Mad Max: Fury Road,8.1,UA,2015,120 min,"Tom Hardy, Charlize Theron, Nicholas Hoult, Zoë Kravitz","Action, Adventure, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BN2EwM2I5OWMtMGQyMi00Zjg1LWJkNTctZTdjYTA4OGUwZjMyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg","In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max."
A Wednesday,8.1,UA,2008,104 min,"Anupam Kher, Naseeruddin Shah, Virendra Saxena, Mahesh Kanual","Action, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BOTcwMzdiMWItMjZlOS00MzAzLTg5OTItNTA4OGYyMjBhMmRiXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR1,0,67,98_AL_.jpg",A retiring police officer reminisces about the most astounding day of his career. About a case that was never filed but continues to haunt him in his memories - the case of a man and a Wednesday.
Zack Snyder's Justice League,8.1,18,2021,242 min,"Henry Cavill, Ben Affleck, Gal Gadot, Amy Adams","Action, Adventure, Fantasy            ","https://m.media-amazon.com/images/M/MV5BYjI3NDg0ZTEtMDEwYS00YWMyLThjYjktMTNlM2NmYjc1OGRiXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_UX67_CR0,0,67,98_AL_.jpg","Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions."
Gran Torino,8.1,UA,2008,116 min,"Clint Eastwood, Bee Vang, Christopher Carley, Ahney Her",Drama            ,"https://m.media-amazon.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_UX67_CR0,0,67,98_AL_.jpg","Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino."
Nefes: Vatan Sagolsun,8.1,NA,2009,128 min,"Mete Horozoglu, Ilker Kizmaz, Baris Bagci, Özgür Eren Koç","Action, Drama, Thriller            ","https://m.media-amazon.com/images/M/MV5BMjE2NjEyMDg0M15BMl5BanBnXkFtZTcwODYyODg5Mg@@._V1_UY98_CR0,0,67,98_AL_.jpg",Story of 40-man Turkish task force who must defend a relay station.
Dune: Part One,8.1,UA,2021,155 min,"Timothée Chalamet, Rebecca Ferguson, Zendaya, Oscar Isaac","Action, Adventure, Drama            ","https://m.media-amazon.com/images/M/MV5BN2FjNmEyNWMtYzM0ZS00NjIyLTg5YzYtYThlMGVjNzE1OGViXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Feature adaptation of Frank Herbert's science fiction novel about the son of a noble family entrusted with the protection of the most valuable asset and most vital element in the galaxy.
CODA,8.1,A,2021,111 min,"Emilia Jones, Marlee Matlin, Troy Kotsur, Daniel Durant","Comedy, Drama, Music            ","https://m.media-amazon.com/images/M/MV5BNGNmMzJjMTItODA0OC00ZWM0LWJmMTctMDg3MzM2M2Y5NTIyXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","As a CODA (Child of Deaf Adults) Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her love of music by wanting to go to Berklee College of Music and her fear of abandoning her parents."
Hachi: A Dog's Tale,8.1,U,2009,93 min,"Richard Gere, Joan Allen, Cary-Hiroyuki Tagawa, Sarah Roemer","Biography, Drama, Family            ","https://m.media-amazon.com/images/M/MV5BNzE4NDg5OWMtMzg3NC00ZDRjLTllMDMtZTRjNWZmNjBmMGZlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY98_CR1,0,67,98_AL_.jpg",A college professor bonds with an abandoned dog he takes into his home.
Mary and Max.,8.1,NA,2009,92 min,"Toni Collette, Philip Seymour Hoffman, Eric Bana, Barry Humphries","Animation, Comedy, Drama            ","https://m.media-amazon.com/images/M/MV5BMDgzYjQwMDMtNGUzYi00MTRmLWIyMGMtNjE1OGZkNzY2YWIzL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY98_CR1,0,67,98_AL_.jpg","A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York."
How to Train Your Dragon,8.1,U,2010,98 min,"Jay Baruchel, Gerard Butler, Christopher Mintz-Plasse, Craig Ferguson","Animation, Action, Adventure            ","https://m.media-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_UX67_CR0,0,67,98_AL_.jpg","A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed."
The Avengers,8.1,UA,2012,143 min,"Robert Downey Jr., Chris Evans, Scarlett Johansson, Jeremy Renner","Action, Adventure, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BNDYxNjQyMjAtNTdiOS00NGYwLWFmNTAtNThmYjU5ZGI2YTI1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.
Into the Wild,8.1,U,2007,148 min,"Emile Hirsch, Vince Vaughn, Catherine Keener, Marcia Gay Harden","Adventure, Biography, Drama            ","https://m.media-amazon.com/images/M/MV5BMTAwNDEyODU1MjheQTJeQWpwZ15BbWU2MDc3NDQwNw@@._V1_UX67_CR0,0,67,98_AL_.jpg","After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life."
Lage Raho Munna Bhai,8.1,U,2006,144 min,"Sanjay Dutt, Arshad Warsi, Vidya Balan, Boman Irani","Comedy, Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BN2ZmMDMwODgtMzA5MS00MGU0LWEyYTgtYzQ5MmQzMzU2NTVkXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR0,0,67,98_AL_.jpg",Munna Bhai embarks on a journey with Mahatma Gandhi in order to fight against a corrupt property dealer.
Rang De Basanti,8.1,UA,2006,167 min,"Aamir Khan, Soha Ali Khan, Siddharth, Sharman Joshi","Comedy, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BYThmZDA0YmQtMWJhNy00MDQwLTk0Y2YtMDhmZTE5ZjhlNjliXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR1,0,67,98_AL_.jpg","The story of six young Indians who assist an English woman to film a documentary on the freedom fighters from their past, and the events that lead them to relive the long-forgotten saga of freedom."
Million Dollar Baby,8.1,UA,2004,132 min,"Hilary Swank, Clint Eastwood, Morgan Freeman, Jay Baruchel","Drama, Sport            ","https://m.media-amazon.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",A determined woman works with a hardened boxing trainer to become a professional.
Hotel Rwanda,8.1,UA,2004,121 min,"Don Cheadle, Sophie Okonedo, Joaquin Phoenix, Xolani Mali","Biography, Drama, History            ","https://m.media-amazon.com/images/M/MV5BZGJjYmIzZmQtNWE4Yy00ZGVmLWJkZGEtMzUzNmQ4ZWFlMjRhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg","Paul Rusesabagina, a hotel manager, houses over a thousand Tutsi refugees during their struggle against the Hutu militia in Rwanda, Africa."
G.O.R.A.,8.1,18,2004,127 min,"Cem Yilmaz, Özge Özberk, Ozan Güven, Safak Sezer","Adventure, Comedy, Sci-Fi            ","https://m.media-amazon.com/images/M/MV5BMjE0MTY2MDI3NV5BMl5BanBnXkFtZTcwNTc1MzEzMQ@@._V1_UY98_CR2,0,67,98_AL_.jpg",A slick young Turk kidnapped by extraterrestrials shows his great « humanitarian spirit » by outwitting the evil commander-in-chief of the planet of G.O.R.A.
Ratatouille,8.1,U,2007,111 min,"Brad Garrett, Lou Romano, Patton Oswalt, Ian Holm","Animation, Adventure, Comedy            ","https://m.media-amazon.com/images/M/MV5BMTMzODU0NTkxMF5BMl5BanBnXkFtZTcwMjQ4MzMzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",A rat who can cook makes an unusual alliance with a young kitchen worker at a famous Paris restaurant.
Before Sunset,8.1,A,2004,80 min,"Ethan Hawke, Julie Delpy, Vernon Dobtcheff, Louise Lemoine Torrès","Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_UX67_CR0,0,67,98_AL_.jpg","Nine years after Jesse and Celine first met, they encounter each other again on the French leg of Jesse's book tour."
Munna Bhai M.B.B.S.,8.1,U,2003,156 min,"Sanjay Dutt, Arshad Warsi, Gracy Singh, Boman Irani","Comedy, Drama            ","https://m.media-amazon.com/images/M/MV5BMzQ4MTBlYTQtMzJkYS00OGNjLTk1MWYtNzQ0OTQ0OWEyOWU1XkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_UY98_CR1,0,67,98_AL_.jpg",A gangster sets out to fulfill his father's dream of becoming a doctor.
Salinui chueok,8.1,UA,2003,131 min,"Kang-ho Song, Kim Sang-kyung, Roe-ha Kim, Jae-ho Song","Crime, Drama, Mystery            ","https://m.media-amazon.com/images/M/MV5BOGViNTg4YTktYTQ2Ni00MTU0LTk2NWUtMTI4OTc1YTM0NzQ2XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","In a small Korean province in 1986, two detectives struggle with the case of multiple young women being found raped and murdered by an unknown culprit."
Pirates of the Caribbean: The Curse of the Black Pearl,8.1,UA,2003,143 min,"Johnny Depp, Geoffrey Rush, Orlando Bloom, Keira Knightley","Action, Adventure, Fantasy            ","https://m.media-amazon.com/images/M/MV5BNGYyZGM5MGMtYTY2Ni00M2Y1LWIzNjQtYWUzM2VlNGVhMDNhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg","Blacksmith Will Turner teams up with eccentric pirate ""Captain"" Jack Sparrow to save his love, the governor's daughter, from Jack's former pirate allies, who are now undead."
The Incredibles,8.1,U,2004,115 min,"Craig T. Nelson, Samuel L. Jackson, Holly Hunter, Jason Lee","Animation, Action, Adventure            ","https://m.media-amazon.com/images/M/MV5BMTY5OTU0OTc2NV5BMl5BanBnXkFtZTcwMzU4MDcyMQ@@._V1_UX67_CR0,0,67,98_AL_.jpg","A family of undercover superheroes, while trying to live the quiet suburban life, are forced into action to save the world."
Dil Chahta Hai,8.1,Unrated,2001,183 min,"Aamir Khan, Saif Ali Khan, Akshaye Khanna, Preity Zinta","Comedy, Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BMjRjMTYwMTYtMmRkNi00MmVkLWE0MjQtNmM3YjI0NWFhZDNmXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg","Three inseparable childhood friends are just out of college. Nothing comes between them - until they each fall in love, and their wildly different approaches to relationships creates tension."
Catch Me If You Can,8.1,A,2002,141 min,"Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen","Biography, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BMTY5MzYzNjc5NV5BMl5BanBnXkFtZTYwNTUyNTc2._V1_UX67_CR0,0,67,98_AL_.jpg","Barely 21 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit."
Amores perros,8.1,A,2000,154 min,"Emilio Echevarría, Gael García Bernal, Goya Toledo, Álvaro Guerrero","Drama, Thriller            ","https://m.media-amazon.com/images/M/MV5BMjQxMWJhMzMtMzllZi00NzMwLTllYjktNTcwZmU4ZmU3NTA0XkEyXkFqcGdeQXVyMTAzMDM4MjM0._V1_UY98_CR3,0,67,98_AL_.jpg","A horrific car accident connects three stories, each involving characters dealing with loss, regret, and life's harsh realities, all in the name of love."
Hera Pheri,8.1,U,2000,156 min,"Akshay Kumar, Suniel Shetty, Paresh Rawal, Tabu","Action, Comedy, Crime            ","https://m.media-amazon.com/images/M/MV5BNDExMTBlZTYtZWMzYi00NmEwLWEzZGYtOTA1MDhmNTc0ODZkXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX67_CR0,0,67,98_AL_.jpg","Three unemployed men look for answers to all their money problems - but when their opportunity arrives, will they know what to do with it?"
Sarfarosh,8.1,A,1999,174 min,"Aamir Khan, Naseeruddin Shah, Sonali Bendre, Mukesh Rishi","Action, Drama, Thriller            ","https://m.media-amazon.com/images/M/MV5BZTljOTU3MjQtMjVjYS00NWM5LTljZjQtMjhiM2JmMDYxZjZhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY98_CR1,0,67,98_AL_.jpg","After his brother is killed and father severely injured by terrorists, a young med student quits his studies to join the Indian Police Service to wipe out the terrorists."
"Monsters, Inc.",8.1,U,2001,92 min,"Billy Crystal, John Goodman, Mary Gibbs, Steve Buscemi","Animation, Adventure, Comedy            ","https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_UX67_CR0,0,67,98_AL_.jpg","In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, two monsters realize things may not be what they think."
"Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni",8.1,Not Rated,1997,87 min,"Megumi Ogata, Megumi Hayashibara, Yûko Miyamura, Kotono Mitsuishi","Animation, Action, Drama            ","https://m.media-amazon.com/images/M/MV5BMDAxYzU2YjEtNmNjNS00OGJlLTg3MzgtNzAwN2E1ZWFiYTg5XkEyXkFqcGdeQXVyNTkwNzYyODM@._V1_UY98_CR1,0,67,98_AL_.jpg",Concurrent theatrical ending of the TV series Shin seiki evangerion (1995).
Lagaan: Once Upon a Time in India,8.1,U,2001,224 min,"Aamir Khan, Raghuvir Yadav, Gracy Singh, Rachel Shelley","Drama, Musical, Sport            ","https://m.media-amazon.com/images/M/MV5BNDYxNWUzZmYtOGQxMC00MTdkLTkxOTctYzkyOGIwNWQxZjhmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",The people of a small village in Victorian India stake their future on a game of cricket against their ruthless British rulers.
Festen,8.1,R,1998,105 min,"Ulrich Thomsen, Henning Moritzen, Thomas Bo Larsen, Paprika Steen",Drama            ,"https://m.media-amazon.com/images/M/MV5BNzA5OWI3MGItMGU0OC00MDZkLWJiMDktOWJjZmFkYmEwZDkzXkEyXkFqcGdeQXVyNTk5Nzg1NjQ@._V1_UY98_CR1,0,67,98_AL_.jpg","At Helge's 60th birthday party, some unpleasant family truths are revealed."
The Iron Giant,8.1,U,1999,86 min,"Eli Marienthal, Harry Connick Jr., Jennifer Aniston, Vin Diesel","Animation, Action, Adventure            ","https://m.media-amazon.com/images/M/MV5BMjIxNDU2Njk0OV5BMl5BanBnXkFtZTgwODc3Njc3NjE@._V1_UX67_CR0,0,67,98_AL_.jpg",A young boy befriends a giant robot from outer space that a paranoid government agent wants to destroy.
The Big Lebowski,8.1,UA,1998,117 min,"Jeff Bridges, John Goodman, Julianne Moore, Steve Buscemi","Comedy, Crime            ","https://m.media-amazon.com/images/M/MV5BMTQ0NjUzMDMyOF5BMl5BanBnXkFtZTgwODA1OTU0MDE@._V1_UX67_CR0,0,67,98_AL_.jpg","Ultimate L.A. slacker Jeff ""The Dude"" Lebowski, mistaken for a millionaire of the same name, seeks restitution for a rug ruined by debt collectors, enlisting his bowling buddies for help while trying to find the millionaire's missing wife."
Fa Yeung Nin Wah,8.1,U,2000,98 min,"Tony Chiu-Wai Leung, Maggie Cheung, Siu Ping-Lam, Tung Cho 'Joe' Cheung","Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BYjZjODRlMjQtMjJlYy00ZDBjLTkyYTQtZGQxZTk5NzJhYmNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY98_CR1,0,67,98_AL_.jpg","Two neighbors form a strong bond after both suspect extramarital activities of their spouses. However, they agree to keep their bond platonic so as not to commit similar wrongs."
Fargo,8.1,A,1996,98 min,"William H. Macy, Frances McDormand, Steve Buscemi, Peter Stormare","Crime, Thriller            ","https://m.media-amazon.com/images/M/MV5BNDJiZDgyZjctYmRjMS00ZjdkLTkwMTEtNGU1NDg3NDQ0Yzk1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Minnesota car salesman Jerry Lundegaard's inept crime falls apart due to his and his henchmen's bungling and the persistent police work of the quite pregnant Marge Gunderson.
Underground,8.1,NA,1995,170 min,"Predrag 'Miki' Manojlovic, Lazar Ristovski, Mirjana Jokovic, Slavko Stimac","Comedy, Drama, Fantasy            ","https://m.media-amazon.com/images/M/MV5BNzI4YTVmMWEtMWQ3MS00OGE1LWE5YjMtNjc4NWJmYjRmZTQyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY98_CR0,0,67,98_AL_.jpg","A group of Serbian socialists prepares for the war in a surreal underground filled by parties, tragedies, love, and hate."
La haine,8.1,Not Rated,1995,98 min,"Vincent Cassel, Hubert Koundé, Saïd Taghmaoui, Abdel Ahmed Ghili","Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BNDNiOTA5YjktY2Q0Ni00ODgzLWE5MWItNGExOWRlYjY2MjBlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY98_CR1,0,67,98_AL_.jpg",24 hours in the lives of three young men in the French suburbs the day after a violent riot.
Before Sunrise,8.1,16,1995,101 min,"Ethan Hawke, Julie Delpy, Andrea Eckert, Hanno Pöschl","Drama, Romance            ","https://m.media-amazon.com/images/M/MV5BZDdiZTAwYzAtMDI3Ni00OTRjLTkzN2UtMGE3MDMyZmU4NTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg","A young man and woman meet on a train in Europe, and wind up spending one evening together in Vienna. Unfortunately, both know that this will probably be their only night together."
Trois couleurs: Rouge,8.1,U,1994,99 min,"Irène Jacob, Jean-Louis Trintignant, Frédérique Feder, Jean-Pierre Lorit","Drama, Mystery, Romance            ","https://m.media-amazon.com/images/M/MV5BMjQ5MjQwZWMtMjcwNC00ZTM1LWIxNWQtZWQ2MTEzM2E2ZWU4XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UY98_CR1,0,67,98_AL_.jpg",A model discovers a retired judge is keen on invading people's privacy.
Andaz Apna Apna,8.1,U,1994,160 min,"Aamir Khan, Salman Khan, Raveena Tandon, Karisma Kapoor","Action, Comedy, Romance            ","https://m.media-amazon.com/images/M/MV5BZjA4NmE0NjgtZDg0ZS00Y2U0LWFjNjQtNzhhZWMxODk4Y2MwXkEyXkFqcGdeQXVyNDAzNDk0MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Two slackers competing for the affections of an heiress inadvertently become her protectors from an evil criminal.
In the Name of the Father,8.1,UA,1993,133 min,"Daniel Day-Lewis, Pete Postlethwaite, Alison Crosbie, Philip King","Biography, Crime, Drama            ","https://m.media-amazon.com/images/M/MV5BMmYyOTgwYWItYmU3Ny00M2E2LTk0NWMtMDVlNmQ0MWZiMTMxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",A man's coerced confession to an I.R.A. bombing he did not commit results in the imprisonment of his father as well. An English lawyer fights to free them.
Groundhog Day,8.1,U,1993,101 min,"Bill Murray, Andie MacDowell, Chris Elliott, Stephen Tobolowsky","Comedy, Drama, Fantasy            ","https://m.media-amazon.com/images/M/MV5BZWIxNzM5YzQtY2FmMS00Yjc3LWI1ZjUtNGVjMjMzZTIxZTIxXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",A self-centered Pittsburgh weatherman finds himself inexplicably trapped in a small town as he lives the same day over and over again.
Ba wang bie ji,8.1,R,1993,171 min,"Leslie Cheung, Fengyi Zhang, Gong Li, You Ge","Drama, History, Music            ","https://m.media-amazon.com/images/M/MV5BYmFhZmM3Y2MtNDA1Ny00NjkzLWJkM2EtYWU1ZjEwYmNjZDQ0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Two boys meet at an opera training school in Peking in 1924. Their resulting friendship will span nearly 70 years and will endure some of the most troublesome times in China's history.
Aladdin,8.1,U,1992,90 min,"Scott Weinger, Robin Williams, Linda Larkin, Jonathan Freeman","Animation, Adventure, Comedy            ","https://m.media-amazon.com/images/M/MV5BY2Q2NDI1MjUtM2Q5ZS00MTFlLWJiYWEtNTZmNjQ3OGJkZDgxXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX67_CR0,0,67,98_AL_.jpg",A kindhearted street urchin and a power-hungry Grand Vizier vie for a magic lamp that has the power to make their deepest wishes come true.
